"SCHID","Y","GENDER","ST011Q06","ST011Q07","ST013Q01","ST034Q01","MISCED","HISCED","MMINS","BELONG","HOMEPOS","ESCS","SC048Q01","SC048Q02","SC048Q03","SC061Q07","CLSIZE","treat","V1","CNTSTUID","W_FSTUWT","W_FSTURWT1","W_FSTURWT2","W_FSTURWT3","W_FSTURWT4","W_FSTURWT5","W_FSTURWT6","W_FSTURWT7","W_FSTURWT8","W_FSTURWT9","W_FSTURWT10","W_FSTURWT11","W_FSTURWT12","W_FSTURWT13","W_FSTURWT14","W_FSTURWT15","W_FSTURWT16","W_FSTURWT17","W_FSTURWT18","W_FSTURWT19","W_FSTURWT20","W_FSTURWT21","W_FSTURWT22","W_FSTURWT23","W_FSTURWT24","W_FSTURWT25","W_FSTURWT26","W_FSTURWT27","W_FSTURWT28","W_FSTURWT29","W_FSTURWT30","W_FSTURWT31","W_FSTURWT32","W_FSTURWT33","W_FSTURWT34","W_FSTURWT35","W_FSTURWT36","W_FSTURWT37","W_FSTURWT38","W_FSTURWT39","W_FSTURWT40","W_FSTURWT41","W_FSTURWT42","W_FSTURWT43","W_FSTURWT44","W_FSTURWT45","W_FSTURWT46","W_FSTURWT47","W_FSTURWT48","W_FSTURWT49","W_FSTURWT50","W_FSTURWT51","W_FSTURWT52","W_FSTURWT53","W_FSTURWT54","W_FSTURWT55","W_FSTURWT56","W_FSTURWT57","W_FSTURWT58","W_FSTURWT59","W_FSTURWT60","W_FSTURWT61","W_FSTURWT62","W_FSTURWT63","W_FSTURWT64","W_FSTURWT65","W_FSTURWT66","W_FSTURWT67","W_FSTURWT68","W_FSTURWT69","W_FSTURWT70","W_FSTURWT71","W_FSTURWT72","W_FSTURWT73","W_FSTURWT74","W_FSTURWT75","W_FSTURWT76","W_FSTURWT77","W_FSTURWT78","W_FSTURWT79","W_FSTURWT80","PV1MATH","PV2MATH","PV3MATH","PV4MATH","PV5MATH","PV6MATH","PV7MATH","PV8MATH","PV9MATH","PV10MATH"
84000144,470.523,2,1,2,3,2,4,4,275,0.1854,0.2342,-0.2058,97,40,94,1,28,0,1,84009187,587.6736,881.5105,288.8238,892.4078,288.8238,892.4078,288.8238,881.5105,881.5105,881.5105,892.4078,293.8368,288.8238,892.4078,293.8368,288.8238,881.5105,892.4078,293.8368,293.8368,293.8368,881.5105,288.8238,892.4078,288.8238,892.4078,288.8238,881.5105,881.5105,881.5105,892.4078,293.8368,288.8238,892.4078,293.8368,288.8238,881.5105,892.4078,293.8368,293.8368,293.8368,881.5105,288.8238,892.4078,288.8238,892.4078,288.8238,881.5105,881.5105,881.5105,892.4078,293.8368,288.8238,892.4078,293.8368,288.8238,881.5105,892.4078,293.8368,293.8368,293.8368,881.5105,288.8238,892.4078,288.8238,892.4078,288.8238,881.5105,881.5105,881.5105,892.4078,293.8368,288.8238,892.4078,293.8368,288.8238,881.5105,892.4078,293.8368,293.8368,293.8368,470.523,373.421,396.226,417.516,470.409,427.384,470.226,450.226,406.286,420.719
84000256,433.355,2,1,1,2,3,2,2,400,-0.89,1.8214,-0.0558,46,16,80,3,33,0,1,84000963,502.0266,833.1124,745.7167,277.8889,681.0553,253.6243,833.1124,760.8729,761.2424,746.0126,248.5722,253.7475,681.2033,227.0184,253.6243,833.6666,681.2033,248.6709,227.0678,248.5722,277.8889,833.6666,746.0126,277.7041,681.2033,253.7475,833.6666,761.2424,760.8729,745.7167,248.6709,253.6243,681.0553,227.0678,253.7475,833.1124,681.0553,248.5722,227.0184,248.6709,277.7041,833.1124,745.7167,277.8889,681.0553,253.6243,833.1124,760.8729,761.2424,746.0126,248.5722,253.7475,681.2033,227.0184,253.6243,833.6666,681.2033,248.6709,227.0678,248.5722,277.8889,833.6666,746.0126,277.7041,681.2033,253.7475,833.6666,761.2424,760.8729,745.7167,248.6709,253.6243,681.0553,227.0678,253.7475,833.1124,681.0553,248.5722,227.0184,248.6709,277.7041,433.355,452.819,483.169,491.822,477.002,490.5,439.681,475.94,452.516,479.807
84000256,557.498,2,1,2,6,4,6,6,300,0.6642,0.9328,1.0082,46,16,80,3,33,0,1,84003513,502.0266,833.1124,745.7167,277.8889,681.0553,253.6243,833.1124,760.8729,761.2424,746.0126,248.5722,253.7475,681.2033,227.0184,253.6243,833.6666,681.2033,248.6709,227.0678,248.5722,277.8889,833.6666,746.0126,277.7041,681.2033,253.7475,833.6666,761.2424,760.8729,745.7167,248.6709,253.6243,681.0553,227.0678,253.7475,833.1124,681.0553,248.5722,227.0184,248.6709,277.7041,833.1124,745.7167,277.8889,681.0553,253.6243,833.1124,760.8729,761.2424,746.0126,248.5722,253.7475,681.2033,227.0184,253.6243,833.6666,681.2033,248.6709,227.0678,248.5722,277.8889,833.6666,746.0126,277.7041,681.2033,253.7475,833.6666,761.2424,760.8729,745.7167,248.6709,253.6243,681.0553,227.0678,253.7475,833.1124,681.0553,248.5722,227.0184,248.6709,277.7041,557.498,517.996,638.521,568.338,537.067,559.62,566.092,521.589,601.723,548.184
84000034,513.463,1,1,1,4,3,6,6,200,1.0676,1.821,1.6032,17,13,15,1,23,0,1,84003968,719.9838,1115.513,1059.062,404.6835,967.2304,1018.787,1115.513,1018.787,369.5269,375.5027,1059.062,369.5269,342.8811,967.2304,1018.787,404.6835,342.8811,375.5027,342.8811,1059.062,404.6835,1116.255,1059.482,404.4145,967.4406,1019.282,1116.255,1019.282,369.3476,375.3537,1059.482,369.3476,342.8067,967.4406,1019.282,404.4145,342.8067,375.3537,342.8067,1059.482,404.4145,1115.513,1059.062,404.6835,967.2304,1018.787,1115.513,1018.787,369.5269,375.5027,1059.062,369.5269,342.8811,967.2304,1018.787,404.6835,342.8811,375.5027,342.8811,1059.062,404.6835,1116.255,1059.482,404.4145,967.4406,1019.282,1116.255,1019.282,369.3476,375.3537,1059.482,369.3476,342.8067,967.4406,1019.282,404.4145,342.8067,375.3537,342.8067,1059.482,404.4145,513.463,594.589,501.385,520.841,602.565,533.176,628.754,618.84,557.623,538.547
84000045,399.423,2,1,2,3,4,6,6,225,0.6642,-6e-04,0.5825,4,5,30,2,13,0,1,84007854,439.2233,219.6117,219.6117,219.6117,658.835,658.835,658.835,658.835,219.6117,658.835,219.6117,658.835,219.6117,219.6117,219.6117,219.6117,658.835,658.835,219.6117,658.835,658.835,219.6117,219.6117,219.6117,658.835,658.835,658.835,658.835,219.6117,658.835,219.6117,658.835,219.6117,219.6117,219.6117,219.6117,658.835,658.835,219.6117,658.835,658.835,658.835,658.835,658.835,219.6117,219.6117,219.6117,219.6117,658.835,219.6117,658.835,219.6117,658.835,658.835,658.835,658.835,219.6117,219.6117,658.835,219.6117,219.6117,658.835,658.835,658.835,219.6117,219.6117,219.6117,219.6117,658.835,219.6117,658.835,219.6117,658.835,658.835,658.835,658.835,219.6117,219.6117,658.835,219.6117,219.6117,399.423,448.352,435.085,403.266,406.946,460.88,423.393,468.405,450.567,428.503
84000256,375.723,2,1,2,1,4,2,5,325,0.1885,-0.4413,0.1354,46,16,80,3,33,0,1,84005663,502.0266,833.1124,745.7167,277.8889,681.0553,253.6243,833.1124,760.8729,761.2424,746.0126,248.5722,253.7475,681.2033,227.0184,253.6243,833.6666,681.2033,248.6709,227.0678,248.5722,277.8889,833.6666,746.0126,277.7041,681.2033,253.7475,833.6666,761.2424,760.8729,745.7167,248.6709,253.6243,681.0553,227.0678,253.7475,833.1124,681.0553,248.5722,227.0184,248.6709,277.7041,833.1124,745.7167,277.8889,681.0553,253.6243,833.1124,760.8729,761.2424,746.0126,248.5722,253.7475,681.2033,227.0184,253.6243,833.6666,681.2033,248.6709,227.0678,248.5722,277.8889,833.6666,746.0126,277.7041,681.2033,253.7475,833.6666,761.2424,760.8729,745.7167,248.6709,253.6243,681.0553,227.0678,253.7475,833.1124,681.0553,248.5722,227.0184,248.6709,277.7041,375.723,457.577,377.874,396.27,414.69,388.461,445.505,373.495,387.901,416.855
84000256,359.348,2,1,2.0572881259494,4,3,4,4,300,-0.4725,0.925,0.3524,46,16,80,3,33,0,1,84001493,502.0266,833.1124,745.7167,277.8889,681.0553,253.6243,833.1124,760.8729,761.2424,746.0126,248.5722,253.7475,681.2033,227.0184,253.6243,833.6666,681.2033,248.6709,227.0678,248.5722,277.8889,833.6666,746.0126,277.7041,681.2033,253.7475,833.6666,761.2424,760.8729,745.7167,248.6709,253.6243,681.0553,227.0678,253.7475,833.1124,681.0553,248.5722,227.0184,248.6709,277.7041,833.1124,745.7167,277.8889,681.0553,253.6243,833.1124,760.8729,761.2424,746.0126,248.5722,253.7475,681.2033,227.0184,253.6243,833.6666,681.2033,248.6709,227.0678,248.5722,277.8889,833.6666,746.0126,277.7041,681.2033,253.7475,833.6666,761.2424,760.8729,745.7167,248.6709,253.6243,681.0553,227.0678,253.7475,833.1124,681.0553,248.5722,227.0184,248.6709,277.7041,359.348,399.011,433.196,330.186,360.023,347.589,433.128,394.483,403.663,393.544
84000034,638.669,2,1,2,3,3,4,6,200,-0.082,1.6285,1.4912,17,13,15,1,23,0,1,84002641,641.3329,1071.497,892.9806,378.7793,875.9309,978.5873,1071.497,911.1299,322.0267,338.9534,892.9806,322.0267,309.5071,875.9309,911.1299,352.6642,288.1679,315.5841,309.5071,892.9806,378.7793,1072.21,893.335,378.5275,876.1212,979.0625,1072.21,911.5724,321.8704,338.8189,893.335,321.8704,309.4398,876.1212,911.5724,352.4297,288.1053,315.4589,309.4398,893.335,378.5275,1071.497,892.9806,378.7793,875.9309,978.5873,1071.497,911.1299,322.0267,338.9534,892.9806,322.0267,309.5071,875.9309,911.1299,352.6642,288.1679,315.5841,309.5071,892.9806,378.7793,1072.21,893.335,378.5275,876.1212,979.0625,1072.21,911.5724,321.8704,338.8189,893.335,321.8704,309.4398,876.1212,911.5724,352.4297,288.1053,315.4589,309.4398,893.335,378.5275,638.669,610.8,585.689,617.524,612.712,570.672,624.571,592.23,613.436,611.562
84000034,413.667,2,1,2,3,3,6,6,200,-0.3381,0.7945,1.1227,17,13,15,1,23,0,1,84002601,677.8405,1177.066,1053.589,361.7045,962.2319,1075.003,1177.066,1075.003,330.2816,323.6739,1053.589,330.2816,295.5549,962.2319,1075.003,361.7045,295.5549,323.6739,295.5549,1053.589,361.7045,1177.849,1054.007,361.464,962.441,1075.525,1177.849,1075.525,330.1213,323.5455,1054.007,330.1213,295.4907,962.441,1075.525,361.464,295.4907,323.5455,295.4907,1054.007,361.464,1177.066,1053.589,361.7045,962.2319,1075.003,1177.066,1075.003,330.2816,323.6739,1053.589,330.2816,295.5549,962.2319,1075.003,361.7045,295.5549,323.6739,295.5549,1053.589,361.7045,1177.849,1054.007,361.464,962.441,1075.525,1177.849,1075.525,330.1213,323.5455,1054.007,330.1213,295.4907,962.441,1075.525,361.464,295.4907,323.5455,295.4907,1054.007,361.464,413.667,413.593,434.483,405.177,415.502,419.218,423.111,414.07,396.225,407.07
84000045,552.375,1,1,2,3,3,4,6,250,-0.2913,0.1866,0.7546,4,5,30,2,13,0,1,84003447,503.234,262.3857,262.3857,251.617,725.9757,725.9757,725.9757,754.8511,251.617,754.8511,251.617,754.8511,262.3857,262.3857,262.3857,251.617,725.9757,754.8511,251.617,725.9757,754.8511,262.3857,262.3857,251.617,725.9757,725.9757,725.9757,754.8511,251.617,754.8511,251.617,754.8511,262.3857,262.3857,262.3857,251.617,725.9757,754.8511,251.617,725.9757,754.8511,725.9757,725.9757,754.8511,262.3857,262.3857,262.3857,251.617,754.8511,251.617,754.8511,251.617,725.9757,725.9757,725.9757,754.8511,262.3857,251.617,754.8511,262.3857,251.617,725.9757,725.9757,754.8511,262.3857,262.3857,262.3857,251.617,754.8511,251.617,754.8511,251.617,725.9757,725.9757,725.9757,754.8511,262.3857,251.617,754.8511,262.3857,251.617,552.375,524.493,574.05,556.051,509.188,531.044,503.488,501.771,573.053,539.396
84000034,577.401,1,1,2,3,4,6,6,200,0.106,-0.4794,0.6339,17,13,15,1,23,0,1,84007566,624.4374,1030.619,924.2937,346.9943,842.514,941.2541,1030.619,943.0793,317.6119,310.5104,924.2937,317.6119,283.535,842.514,943.0793,347.8294,284.2173,311.2576,283.535,924.2937,346.9943,1031.305,924.6605,346.7636,842.6971,941.7112,1031.305,943.5373,317.4578,310.3872,924.6605,317.4578,283.4734,842.6971,943.5373,347.5981,284.1556,311.1342,283.4734,924.6605,346.7636,1030.619,924.2937,346.9943,842.514,941.2541,1030.619,943.0793,317.6119,310.5104,924.2937,317.6119,283.535,842.514,943.0793,347.8294,284.2173,311.2576,283.535,924.2937,346.9943,1031.305,924.6605,346.7636,842.6971,941.7112,1031.305,943.5373,317.4578,310.3872,924.6605,317.4578,283.4734,842.6971,943.5373,347.5981,284.1556,311.1342,283.4734,924.6605,346.7636,577.401,558.476,547.94,540.557,601.039,579.421,568.41,582.416,547.342,519.08
84000083,465.141,1,2,1,1,3,2,2,225,-0.3381,-1.5034,-0.8437,1,16,30,1,18,0,1,84008973,432.4814,645.3687,645.3687,645.3687,217.5222,217.5222,217.5222,217.5222,645.3687,217.5222,645.3687,217.5222,645.3687,645.3687,645.3687,645.3687,217.5222,217.5222,645.3687,217.5222,217.5222,217.5222,217.5222,217.5222,645.3687,645.3687,645.3687,645.3687,217.5222,645.3687,217.5222,645.3687,217.5222,217.5222,217.5222,217.5222,645.3687,645.3687,217.5222,645.3687,645.3687,645.3687,645.3687,645.3687,217.5222,217.5222,217.5222,217.5222,645.3687,217.5222,645.3687,217.5222,645.3687,645.3687,645.3687,645.3687,217.5222,217.5222,645.3687,217.5222,217.5222,217.5222,217.5222,217.5222,645.3687,645.3687,645.3687,645.3687,217.5222,645.3687,217.5222,645.3687,217.5222,217.5222,217.5222,217.5222,645.3687,645.3687,217.5222,645.3687,645.3687,465.141,481.636,449.042,430.073,458.966,495.731,447.992,422.419,457.888,473.334
84000083,537.326,2,1,2,4,3,6,6,160,0.5311,1.5149,1.5941,1,16,30,1,18,0,1,84003810,401.5112,602.2669,602.2669,602.2669,200.7556,200.7556,200.7556,200.7556,602.2669,200.7556,602.2669,200.7556,602.2669,602.2669,602.2669,602.2669,200.7556,200.7556,602.2669,200.7556,200.7556,200.7556,200.7556,200.7556,602.2669,602.2669,602.2669,602.2669,200.7556,602.2669,200.7556,602.2669,200.7556,200.7556,200.7556,200.7556,602.2669,602.2669,200.7556,602.2669,602.2669,602.2669,602.2669,602.2669,200.7556,200.7556,200.7556,200.7556,602.2669,200.7556,602.2669,200.7556,602.2669,602.2669,602.2669,602.2669,200.7556,200.7556,602.2669,200.7556,200.7556,200.7556,200.7556,200.7556,602.2669,602.2669,602.2669,602.2669,200.7556,602.2669,200.7556,602.2669,200.7556,200.7556,200.7556,200.7556,602.2669,602.2669,200.7556,602.2669,602.2669,537.326,521.764,447.6,564.738,517.836,551.906,549.732,500.747,525.978,572.782
84000259,470.037,1,1,2,1,3,6,6,350,-0.6334,-0.4421,0.255,14,2.8275604391093,28,2,13,0,1,84003588,1162.218,1922.291,371.6253,1855.332,321.9853,350.7748,1973.489,2024.482,361.1868,333.9556,361.1868,333.9556,2071.981,342.9811,1922.291,329.7227,1824.239,2024.482,2017.237,1824.239,360.46,1973.489,321.9853,2024.482,371.6253,342.9811,1922.291,1855.332,333.9556,361.1868,333.9556,361.1868,1824.239,350.7748,1973.489,360.46,2071.981,1855.332,1885.391,2071.981,329.7227,342.9811,2071.981,329.7227,1824.239,1973.489,350.7748,360.46,2017.237,1885.391,2017.237,1885.391,371.6253,1922.291,342.9811,1855.332,321.9853,360.46,361.1868,321.9853,2024.482,350.7748,1824.239,360.46,2071.981,1922.291,342.9811,329.7227,1885.391,2017.237,1885.391,2017.237,321.9853,1973.489,350.7748,2024.482,371.6253,329.7227,333.9556,371.6253,1855.332,470.037,468.827,444.246,454.529,467.676,429.857,467.37,459.016,530.104,465.336
84000260,465.063,1,1,2,2,2,6,6,225,-1.0137,-0.2394,0.5774,25,13,8,1,28,0,1,84000773,598.2921,994.6406,926.0172,311.4071,936.7934,335.9029,905.9688,1091.744,907.6103,926.0172,292.6669,265.6085,799.4143,296.0727,311.4071,907.6103,861.5766,298.9519,274.534,274.534,266.74,272.3005,287.7126,868.6435,285.5258,800.22,298.9519,252.6541,292.6669,287.7126,907.6103,1024.193,346.0829,900.712,868.6435,292.6669,315.3012,905.9688,982.3566,982.3566,1007.709,985.0611,934.2214,308.6724,945.9035,340.0815,900.712,1076.964,913.3998,934.2214,295.2598,266.4714,796.8254,298.9519,308.6724,913.3998,856.5774,296.0727,272.7939,272.7939,267.6838,270.7205,289.5478,863.1377,287.1922,803.0515,296.0727,251.8359,295.2598,289.5478,913.3998,1038.249,341.3976,905.9688,863.1377,295.2598,312.2645,900.712,973.7297,973.7297,1020.244,465.063,479.213,498.858,445.013,446.047,463.004,452.494,442.984,472.13,433.037
84000034,599.123,1,1,1,5,3,6,6,200,-0.3701,0.569,1.0398,17,13,15,1,23,0,1,84005830,719.9838,1115.513,1059.062,404.6835,967.2304,1018.787,1115.513,1018.787,369.5269,375.5027,1059.062,369.5269,342.8811,967.2304,1018.787,404.6835,342.8811,375.5027,342.8811,1059.062,404.6835,1116.255,1059.482,404.4145,967.4406,1019.282,1116.255,1019.282,369.3476,375.3537,1059.482,369.3476,342.8067,967.4406,1019.282,404.4145,342.8067,375.3537,342.8067,1059.482,404.4145,1115.513,1059.062,404.6835,967.2304,1018.787,1115.513,1018.787,369.5269,375.5027,1059.062,369.5269,342.8811,967.2304,1018.787,404.6835,342.8811,375.5027,342.8811,1059.062,404.6835,1116.255,1059.482,404.4145,967.4406,1019.282,1116.255,1019.282,369.3476,375.3537,1059.482,369.3476,342.8067,967.4406,1019.282,404.4145,342.8067,375.3537,342.8067,1059.482,404.4145,599.123,533.486,549.253,565.854,571.208,510.017,544.357,519.389,569.887,536.746
84000083,466.884,1,1,1,6,3,6,6,180,-0.3381,0.5097,0.0468,1,16,30,1,18,0,1,84004814,518.3669,753.3544,848.8618,727.113,245.1582,267.0784,257.8064,264.4679,825.0181,254.2723,825.0181,254.2723,812.0188,783.4329,753.3544,753.1484,238.3092,264.4679,790.5645,238.3092,274.4527,257.8064,245.1582,264.4679,848.8618,783.4329,753.3544,727.113,254.2723,825.0181,254.2723,825.0181,238.3092,267.0784,257.8064,274.4527,812.0188,727.113,246.2978,812.0188,753.1484,783.4329,812.0188,753.1484,238.3092,257.8064,267.0784,274.4527,790.5645,246.2978,790.5645,246.2978,848.8618,753.3544,783.4329,727.113,245.1582,274.4527,825.0181,245.1582,264.4679,267.0784,238.3092,274.4527,812.0188,753.3544,783.4329,753.1484,246.2978,790.5645,246.2978,790.5645,245.1582,257.8064,267.0784,264.4679,848.8618,753.1484,254.2723,848.8618,727.113,466.884,530.621,457.925,479.525,516.055,504.343,495.459,462.947,505.172,517.733
84000256,446.637,2,1,2,1,2,2,4,525,-0.8616,-0.2906,-0.8589,46,16,80,3,33,0,1,84005947,502.0266,833.1124,745.7167,277.8889,681.0553,253.6243,833.1124,760.8729,761.2424,746.0126,248.5722,253.7475,681.2033,227.0184,253.6243,833.6666,681.2033,248.6709,227.0678,248.5722,277.8889,833.6666,746.0126,277.7041,681.2033,253.7475,833.6666,761.2424,760.8729,745.7167,248.6709,253.6243,681.0553,227.0678,253.7475,833.1124,681.0553,248.5722,227.0184,248.6709,277.7041,833.1124,745.7167,277.8889,681.0553,253.6243,833.1124,760.8729,761.2424,746.0126,248.5722,253.7475,681.2033,227.0184,253.6243,833.6666,681.2033,248.6709,227.0678,248.5722,277.8889,833.6666,746.0126,277.7041,681.2033,253.7475,833.6666,761.2424,760.8729,745.7167,248.6709,253.6243,681.0553,227.0678,253.7475,833.1124,681.0553,248.5722,227.0184,248.6709,277.7041,446.637,413.924,388.852,423.354,451.525,417.514,397.778,484.739,448.684,414.418
84000083,559.784,2,1,2,4,3,5,6,200,0.1802,0.192,0.488,1,16,30,1,18,0,1,84010659,401.5112,602.2669,602.2669,602.2669,200.7556,200.7556,200.7556,200.7556,602.2669,200.7556,602.2669,200.7556,602.2669,602.2669,602.2669,602.2669,200.7556,200.7556,602.2669,200.7556,200.7556,200.7556,200.7556,200.7556,602.2669,602.2669,602.2669,602.2669,200.7556,602.2669,200.7556,602.2669,200.7556,200.7556,200.7556,200.7556,602.2669,602.2669,200.7556,602.2669,602.2669,602.2669,602.2669,602.2669,200.7556,200.7556,200.7556,200.7556,602.2669,200.7556,602.2669,200.7556,602.2669,602.2669,602.2669,602.2669,200.7556,200.7556,602.2669,200.7556,200.7556,200.7556,200.7556,200.7556,602.2669,602.2669,602.2669,602.2669,200.7556,602.2669,200.7556,602.2669,200.7556,200.7556,200.7556,200.7556,602.2669,602.2669,200.7556,602.2669,602.2669,559.784,580.44,513.146,572.502,557.929,596.539,591.845,559.78,584.315,553.51
84000045,556.822,1,1,2,3,3,6,6,225,-0.5064,0.761,1.069,4,5,30,2,13,0,1,84006343,503.234,262.3857,262.3857,251.617,725.9757,725.9757,725.9757,754.8511,251.617,754.8511,251.617,754.8511,262.3857,262.3857,262.3857,251.617,725.9757,754.8511,251.617,725.9757,754.8511,262.3857,262.3857,251.617,725.9757,725.9757,725.9757,754.8511,251.617,754.8511,251.617,754.8511,262.3857,262.3857,262.3857,251.617,725.9757,754.8511,251.617,725.9757,754.8511,725.9757,725.9757,754.8511,262.3857,262.3857,262.3857,251.617,754.8511,251.617,754.8511,251.617,725.9757,725.9757,725.9757,754.8511,262.3857,251.617,754.8511,262.3857,251.617,725.9757,725.9757,754.8511,262.3857,262.3857,262.3857,251.617,754.8511,251.617,754.8511,251.617,725.9757,725.9757,725.9757,754.8511,262.3857,251.617,754.8511,262.3857,251.617,556.822,556.456,594.762,541.145,592.898,598.979,616.69,563.125,495.811,556.331
84000045,480.148,1,1,2,3,3,6,6,275,-0.66,0.2624,0.8032,4,5,30,2,13,0,1,84003584,503.234,262.3857,262.3857,251.617,725.9757,725.9757,725.9757,754.8511,251.617,754.8511,251.617,754.8511,262.3857,262.3857,262.3857,251.617,725.9757,754.8511,251.617,725.9757,754.8511,262.3857,262.3857,251.617,725.9757,725.9757,725.9757,754.8511,251.617,754.8511,251.617,754.8511,262.3857,262.3857,262.3857,251.617,725.9757,754.8511,251.617,725.9757,754.8511,725.9757,725.9757,754.8511,262.3857,262.3857,262.3857,251.617,754.8511,251.617,754.8511,251.617,725.9757,725.9757,725.9757,754.8511,262.3857,251.617,754.8511,262.3857,251.617,725.9757,725.9757,754.8511,262.3857,262.3857,262.3857,251.617,754.8511,251.617,754.8511,251.617,725.9757,725.9757,725.9757,754.8511,262.3857,251.617,754.8511,262.3857,251.617,480.148,495.805,616.532,551.318,502.879,474.759,546.973,518.194,535.916,486.353
84000034,455.075,2,1,2,1,3,4,4,280,0.0248,0.1875,0.0814,17,13,15,1,23,0,1,84004114,677.8405,1177.066,1053.589,361.7045,962.2319,1075.003,1177.066,1075.003,330.2816,323.6739,1053.589,330.2816,295.5549,962.2319,1075.003,361.7045,295.5549,323.6739,295.5549,1053.589,361.7045,1177.849,1054.007,361.464,962.441,1075.525,1177.849,1075.525,330.1213,323.5455,1054.007,330.1213,295.4907,962.441,1075.525,361.464,295.4907,323.5455,295.4907,1054.007,361.464,1177.066,1053.589,361.7045,962.2319,1075.003,1177.066,1075.003,330.2816,323.6739,1053.589,330.2816,295.5549,962.2319,1075.003,361.7045,295.5549,323.6739,295.5549,1053.589,361.7045,1177.849,1054.007,361.464,962.441,1075.525,1177.849,1075.525,330.1213,323.5455,1054.007,330.1213,295.4907,962.441,1075.525,361.464,295.4907,323.5455,295.4907,1054.007,361.464,455.075,443.799,435.104,450.949,449.984,437.748,401.58,412.516,447.11,486.397
84000259,541.982,2,1,2,4,4,4,4,325,0.2669,-0.1358,-0.1821,14,2.81892363401568,28,2,13,0,1,84002447,949.0132,1594.162,280.4905,1594.162,279.1591,280.4905,1617.971,1617.971,280.4905,279.1591,280.4905,279.1591,1617.971,279.1591,1594.162,279.1591,1594.162,1617.971,1617.971,1594.162,280.4905,1617.971,279.1591,1617.971,280.4905,279.1591,1594.162,1594.162,279.1591,280.4905,279.1591,280.4905,1594.162,280.4905,1617.971,280.4905,1617.971,1594.162,1594.162,1617.971,279.1591,279.1591,1617.971,279.1591,1594.162,1617.971,280.4905,280.4905,1617.971,1594.162,1617.971,1594.162,280.4905,1594.162,279.1591,1594.162,279.1591,280.4905,280.4905,279.1591,1617.971,280.4905,1594.162,280.4905,1617.971,1594.162,279.1591,279.1591,1594.162,1617.971,1594.162,1617.971,279.1591,1617.971,280.4905,1617.971,280.4905,279.1591,279.1591,280.4905,1594.162,541.982,515.207,491.489,455.109,473.567,450.215,474.897,456.789,462.184,521.64
84000256,379.816,1,1,1,3,3,2,4,45,-0.3381,-1.4439,-1.126,46,16,80,3,33,0,1,84008045,470.65,781.0428,699.1094,260.5208,638.4894,237.7728,781.0428,713.3183,713.6647,699.3868,233.0365,237.8882,638.6281,212.8298,237.7728,781.5624,638.6281,233.1289,212.876,233.0365,260.5208,781.5624,699.3868,260.3476,638.6281,237.8882,781.5624,713.6647,713.3183,699.1094,233.1289,237.7728,638.4894,212.876,237.8882,781.0428,638.4894,233.0365,212.8298,233.1289,260.3476,781.0428,699.1094,260.5208,638.4894,237.7728,781.0428,713.3183,713.6647,699.3868,233.0365,237.8882,638.6281,212.8298,237.7728,781.5624,638.6281,233.1289,212.876,233.0365,260.5208,781.5624,699.3868,260.3476,638.6281,237.8882,781.5624,713.6647,713.3183,699.1094,233.1289,237.7728,638.4894,212.876,237.8882,781.0428,638.4894,233.0365,212.8298,233.1289,260.3476,379.816,378.033,392.531,424.176,313.828,348.141,403.467,379.29,377.585,380.519
84000256,372.532,2,1,2,2,3,4,4,477.066886544166,-0.4725,-1.8788,-1.5459,46,16,80,3,33,0,1,84003017,502.0266,833.1124,745.7167,277.8889,681.0553,253.6243,833.1124,760.8729,761.2424,746.0126,248.5722,253.7475,681.2033,227.0184,253.6243,833.6666,681.2033,248.6709,227.0678,248.5722,277.8889,833.6666,746.0126,277.7041,681.2033,253.7475,833.6666,761.2424,760.8729,745.7167,248.6709,253.6243,681.0553,227.0678,253.7475,833.1124,681.0553,248.5722,227.0184,248.6709,277.7041,833.1124,745.7167,277.8889,681.0553,253.6243,833.1124,760.8729,761.2424,746.0126,248.5722,253.7475,681.2033,227.0184,253.6243,833.6666,681.2033,248.6709,227.0678,248.5722,277.8889,833.6666,746.0126,277.7041,681.2033,253.7475,833.6666,761.2424,760.8729,745.7167,248.6709,253.6243,681.0553,227.0678,253.7475,833.1124,681.0553,248.5722,227.0184,248.6709,277.7041,372.532,386.065,463.379,400.757,390.38,440.281,392.185,455.776,356.815,404.417
84000034,466.578,2,1,1,5,3,6,6,280,-0.3381,1.8164,1.4776,17,13,15,1,23,0,1,84009609,677.8405,1177.066,1053.589,361.7045,962.2319,1075.003,1177.066,1075.003,330.2816,323.6739,1053.589,330.2816,295.5549,962.2319,1075.003,361.7045,295.5549,323.6739,295.5549,1053.589,361.7045,1177.849,1054.007,361.464,962.441,1075.525,1177.849,1075.525,330.1213,323.5455,1054.007,330.1213,295.4907,962.441,1075.525,361.464,295.4907,323.5455,295.4907,1054.007,361.464,1177.066,1053.589,361.7045,962.2319,1075.003,1177.066,1075.003,330.2816,323.6739,1053.589,330.2816,295.5549,962.2319,1075.003,361.7045,295.5549,323.6739,295.5549,1053.589,361.7045,1177.849,1054.007,361.464,962.441,1075.525,1177.849,1075.525,330.1213,323.5455,1054.007,330.1213,295.4907,962.441,1075.525,361.464,295.4907,323.5455,295.4907,1054.007,361.464,466.578,498.578,503.545,447.168,469.508,522.971,444.068,464.079,466.499,479.001
